, Mean of the integrated profile, Standard deviation of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
3855,133.8984375,46.92977464,-0.092671308,2.671404682,80.79545142,0.0
3856,16.5390625,30.50074342,37.44917217,67.45150502,0.064849717,1.0
3857,129.03125,43.08275784,-0.067343625,96.14715719,-1.872803961,0.0
3858,82.21875,49.9042736,2.732744507,39.13545151,1.369425773,1.0
3859,102.71875,47.00663808,0.076017502,2.658862876,105.52577900947718,0.0
3860,117.6328125,53.20917906,-0.127726619,5.589464883,32.50749412,0.0
3861,128.96875,50.48157732,0.049333422,10.86287625,13.50070051,0.0
3862,145.6875,44.71677363,-0.191813173,28.02257525,2.3705701,0.0
3863,120.8671875,51.33382947,-0.307321177,2.892976589,82.7014538,0.0
3864,106.546875,47.15861854,-0.005696035,5.928093645,27.13375174,0.0
3865,161.4609375,41.13865699,0.959990789,11.91137124,11.5501968,0.0
3866,109.5546875,54.52705873,-0.3507324129999999,1.006688963,261.0331986,0.0
3867,115.4453125,55.96731867,-0.399577412,8.755016722,18.08493936,0.0
3868,115.9765625,48.56719972,-0.125639268,3.767558528,105.52577900947718,0.0
3869,105.4375,44.47238434,0.8750246559999999,4.384615385,45.30050849,0.0
3870,43.0,28.46653737,25.62494676,25.64381271,5.393948282,1.0
3871,100.265625,45.35872373,0.4049261389999999,12.05852843,13.37460254,0.0
3872,101.140625,45.04905909,0.353296171,61.213210700000005,-1.432832115,0.0
3873,120.0078125,56.12673941,-0.5543580029999999,2.307692308,110.2400493,0.0
3874,137.7890625,49.9896321,-0.287917268,3.804347826,48.78894932,0.0
3875,147.59375,53.65186354,-0.453953872,4.427257525,42.6142414,0.0
3876,101.109375,44.96478385,0.650444999,4.303511706,38.15288961,1.0
3877,118.0859375,49.58893957,-0.322087662,3.236622074,73.71986437,0.0
3878,104.359375,40.57857624,1.877997868,2.327759197,97.89793095,0.0
3879,97.0625,47.27409273,0.435716882,0.553511706,475.9621349,0.0
3880,103.1328125,50.82727662,0.095382476,3.177257525,80.67260982,0.0
3881,33.2265625,30.45724843,31.05885068,26.70568562,5.328990924,1.0
3882,127.6484375,44.53941194,0.277524294,20.24832776,5.077839394,0.0
3883,81.3125,40.00893455,1.4308979830000002,2.147993311,114.285775,0.0
3884,100.46875,44.07325888,0.67395221,45.35702341,-0.064242801,0.0
3885,141.96875,50.47089779,-0.342664657,2.823578595,85.53258352,0.0
3886,125.7578125,46.02915959,0.18350691,2.663879599,84.43192006,0.0
3887,114.4375,52.82337166,-0.328247972,2.889632107,70.66548997,0.0
3888,115.3203125,45.5615884,0.642795754,1.7884615380000002,122.0038904,0.0
3889,134.71875,47.11504164,-0.0094454,1.608695652,140.7891959,0.0
3890,132.0078125,47.14331476,0.079534579,3.099498328,73.88936262,0.0
3891,131.1015625,51.96345468,-0.260587401,1.823578595,136.86332190000002,0.0
3892,96.921875,41.80602704,1.09944398,1.349498328,164.3152603,0.0
3893,106.390625,56.55752525,-0.3507857889999999,1.4933110369999998,189.024749,0.0
3894,83.5234375,37.84114924,3.148461374,1.239966555,222.8482124,0.0
3895,106.7109375,57.72417609,-0.558141691,4.964882943,43.67234812,0.0
3896,171.8359375,43.73388584,1.097378714,1.093645485,628.1653781,0.0
3897,86.2734375,38.8250714,1.919903754,3.1580267560000004,64.21722463,0.0
3898,137.6015625,45.311481,0.315342551,1.85451505,175.8731351,0.0
3899,97.3125,41.30843399,1.121387711,2.154682274,126.396478,0.0
3900,147.0703125,45.58203175,0.008936608,0.820234114,297.8479439,0.0
3901,93.3359375,45.6058654,0.495895796,2.510869565,113.4101481,0.0
3902,103.828125,45.09193896,0.197603763,1.064381271,423.7272087,0.0
3903,75.7734375,34.39368012,4.867058903999999,2.949832776,73.04778469,0.0
3904,125.5,46.5639681,0.007243326,0.714882943,703.8862195,0.0
3905,147.1640625,54.89148063,-0.360891567,2.0392976590000003,127.6388395,0.0
3906,148.1015625,52.70419217,-0.162120129,26.38210702,1.1989418790000002,0.0
3907,115.0234375,54.11784953,-0.59806409,1.407190635,186.7670686,0.0
3908,133.1796875,45.73999781,0.41516317,1.443979933,182.942281,0.0
3909,107.4765625,54.12470624,-0.3571652179999999,5.261705686,37.9931633,0.0
3910,144.7734375,51.76059898,0.2491438289999999,90.33361204,-1.925910411,0.0
3911,33.3203125,33.01868164,24.50116729,139.1722408,-0.7877855559999999,1.0
3912,97.1640625,36.96234937,1.770044517,4.442307692,105.52577900947718,0.0
3913,101.921875,48.42997673,0.093752295,2.586956522,105.52577900947718,0.0
3914,113.2421875,52.29554625,-0.269489326,1.278428094,250.8124256,0.0
3915,132.03125,48.31244947,-0.066407834,1.884615385,124.4549874,0.0
3916,127.9453125,49.7988624,-0.045697955,2.176421405,130.3958647,0.0
3917,112.953125,42.98052964,0.434479996,1.4138795990000002,149.05840990000002,0.0
3918,117.71875,44.56665259,0.629941192,1.965719064,173.3709325,0.0
3919,25.4453125,31.24995215,31.54724723,50.27759197,1.163678808,1.0
3920,115.1875,42.85873416,0.371696871,1.693143813,170.67219780000002,0.0
3921,114.6640625,47.5187919,-0.018457874,2.885451505,73.53109899,0.0
3922,113.03125,44.25987487,0.020414842,7.356187291,20.35608333,0.0
3923,97.2734375,36.19127028,2.460060629,2.263377926,108.2987827,0.0
3924,105.4921875,46.65481555,0.274115538,2.503344482,109.9471889,0.0
3925,95.390625,45.42236412,0.738468062,30.6229097,1.554288456,0.0
3926,119.625,48.54282903,0.193168331,2.12541806,105.52577900947718,0.0
3927,93.453125,47.23608581,0.6051390870000001,5.573578595,31.90507786,0.0
3928,118.671875,61.23419559,-0.6731555709999999,3.180602007,70.85448058,0.0
3929,94.6328125,36.21914012,2.221678334,2.534280936,105.52577900947718,0.0
3930,92.609375,50.42231562,0.939834465,3.287625418,64.55142277,0.0
3931,138.28125,48.28689287,-0.033960962,2.598662207,98.445072,0.0
3932,127.5703125,51.49676622,-0.194833089,4.921404682,34.25556231,0.0
3933,111.7890625,52.68147984,-0.14554026,2.466555184,85.72884232,0.0
3934,118.4453125,46.98616961,0.0932321419999999,4.7976588630000006,42.26821806,0.0
3935,90.2890625,45.45553328,0.565797808,4.296822742,52.98463191,0.0
3936,112.7421875,54.14826955,0.037932282,60.4222408,-0.8257490340000001,1.0
3937,128.875,52.75192532,-0.526049158,1.993311037,101.5005751,0.0
3938,135.3671875,45.241517,0.37187382,2.7424749160000004,80.96681838,0.0
3939,123.03125,56.58620877,-0.6109445520000001,4.341137123999999,54.82275741,0.0
3940,110.8515625,50.49800272,-0.349872649,2.010869565,153.3863958,0.0
3941,121.9140625,47.35471653,0.253377062,2.818561873,105.52577900947718,0.0
3942,89.3359375,37.99635619,1.862469838,2.014214047,154.2096965,0.0
3943,148.90625,44.25043035,0.0906272559999999,2.617892977,95.11481246,0.0
3944,121.96875,52.90084142,-0.122024921,1.802675585,146.9862767,0.0
3945,127.7578125,38.48025997,1.108001743,5.466555184,29.4559716,0.0
3946,119.5,41.58763338,0.7178769559999999,1.801839465,154.65385930000002,0.0
3947,106.1875,43.35513774,0.654034528,0.760033445,363.540272,0.0
3948,113.2109375,49.30559241,0.161572795,3.530936455,65.9557095,0.0
3949,111.4140625,51.35971904,-0.0594545759999999,2.16638796,105.5028997,0.0
3950,112.2109375,37.97689518,0.846613686,21.95986622,4.445478946000001,0.0
3951,135.203125,47.10532736,-0.17413066,25.83110368,105.52577900947718,0.0
3952,110.484375,45.80836175,0.635847582,0.829431438,292.4680101,0.0
3953,24.7578125,30.23624328,45.32426718,113.7090301,-1.326408834,1.0
3954,120.453125,49.92570408,-0.08501131,4.274247492,51.38040763,0.0
3955,122.1640625,42.34655707,0.328134677,2.788461538,81.50288888,0.0
3956,133.6171875,60.14528258,-0.655963419,2.224916388,105.52577900947718,0.0
3957,108.265625,48.93689884,0.543690836,2.262541806,127.8889025,0.0
3958,129.8046875,47.32402577,0.169093672,9.013377926,17.1289223,0.0
3959,80.5234375,54.07618538,1.282291873,66.31187291,-0.478375944,1.0
3960,104.828125,51.93853179,-0.105684584,2.444816054,82.16920197,0.0
3961,125.0546875,42.29053318,0.443069685,5.977424749,30.07421526,0.0
3962,110.5546875,55.00679057,0.041158075,3.639632107,60.55503889,0.0
3963,89.671875,37.52105854,1.7646521119999998,2.54180602,103.6204913,0.0
3964,100.4296875,46.21260035,0.504532148,3.02173913,77.70968646,0.0
3965,129.84375,41.08916324,0.5182420870000001,2.393812709,115.8866049,0.0
3966,125.9375,54.51200413,-0.607605947,0.839464883,425.9418162,0.0
3967,87.125,35.84079379999999,2.821823504,2.336956522,85.03125553,0.0
3968,111.734375,57.72462705,-0.6205958570000001,5.745819397999999,33.9851352,0.0
3969,99.5859375,46.28976793,0.7622665470000001,11.24832776,13.83726042,0.0
3970,85.2265625,36.12266749,2.7655358210000003,2.681438127,90.54841258,0.0
3971,129.875,52.43492991,-0.359899908,0.828595318,298.6245022,0.0
3972,91.7109375,41.44332582,1.094604845,11.98494983,11.33852664,0.0
3973,122.5,46.00424573,0.369366034,2.076923077,107.3104984,0.0
3974,128.78125,49.03792179,-0.18852481,8.848662207,18.28619392,0.0
3975,138.4296875,52.25428864,-0.41500001,1.923913043,119.21030259999998,0.0
3976,31.25,29.7943472,32.00199897,19.06939799,8.228683085,1.0
3977,108.8203125,51.02518275,0.14980565,2.474080268,100.6678599,0.0
3978,133.125,45.87261574,-0.032632192,2.564381271,72.37749027,0.0
3979,129.9296875,52.11318565,-0.278631949,2.555183946,105.52577900947718,0.0
3980,79.640625,32.94164689,4.951839322,1.407190635,268.79390960000006,0.0
3981,111.140625,44.16300318,1.218564508,0.821906355,313.56308110000003,0.0
3982,127.3125,48.54230597,0.358548457,3.690635452,51.44266448,0.0
3983,111.3203125,41.86603143,0.081591697,2.87458194,73.30483369,0.0
3984,87.0546875,39.81918284,1.490976406,3.055183946,75.65519214,0.0
3985,120.3125,48.97587895,-0.012273793,147.0225753,-0.976216784,0.0
3986,131.6953125,50.55760307,-0.021981998,1.501672241,202.0559739,0.0
3987,110.421875,45.77024985,0.486063201,0.761705686,405.2941345,0.0
3988,106.2890625,42.36728402,0.964784949,0.842809365,403.7760408,0.0
3989,99.1640625,40.17224192,1.4547115590000002,3.751672241,50.98142706,0.0
3990,118.609375,53.196457,-0.391453476,6.880434782999999,22.1326697,0.0
3991,134.0078125,57.18152238,-0.775648728,44.73076923,-0.57144222,0.0
3992,135.1640625,48.83978548,-0.290957727,2.584448161,102.2371957,0.0
3993,129.046875,52.99909483,-0.721977889,4.759197324,42.26168651,0.0
3994,108.8046875,44.8469722,0.440661521,3.255852843,79.81336968,0.0
3995,124.625,52.01051576,-0.479529812,3.058528428,93.95943534,0.0
3996,138.4921875,60.34497132,-0.756940198,1.851170569,193.1870132,0.0
3997,122.4453125,51.803385600000006,-0.173922338,55.34197324,-0.5580662270000001,0.0
3998,130.2578125,51.03831987,0.033505447,2.22909699,119.3889949,0.0
3999,98.203125,48.09355456,0.307241909,2.759197324,95.63924102,0.0
4000,58.4375,47.26963051,4.683292326,55.52006689,-0.027805804,1.0
4001,117.2890625,57.82694446,-0.613488254,2.898829431,96.99354341,0.0
4002,65.9375,35.33981245,11.64852444,15.68478261,12.85577905,1.0
4003,101.703125,47.62768355,0.0656987409999999,1.203177258,249.2709205,0.0
4004,106.4296875,47.67888743,0.6725205479999999,3.518394649,54.74737864,0.0
4005,108.296875,42.91622642,0.641530273,3.217391304,70.74932905,0.0
4006,140.6171875,41.24793955,1.153036329,1.615384615,172.3667804,0.0
4007,118.828125,50.55444302,-0.069311059,4.265050167,50.80538157,0.0
4008,115.015625,48.92053256,-0.04925906,13.74414716,8.652810572,0.0
4009,136.2421875,52.08162855,-0.730349907,10.84531773,13.22787855,0.0
4010,127.53125,54.94868878,-0.592992109,1.279264214,228.1844465,0.0
4011,112.7734375,45.49265305,0.693491005,4.621237458,39.75148537,0.0
4012,121.8203125,49.49785879,-0.0947376019999999,6.474080268,30.27217587,0.0
4013,139.3671875,49.40266173,-0.071445307,6.176421405,37.9369415,0.0
4014,153.515625,44.32655531,0.323604741,2.581103679,105.52577900947718,0.0
4015,70.265625,36.28327877,3.955729516,1.522575251,159.44159399999998,0.0
4016,107.7890625,46.57078825,0.051859108,2.06187291,137.826245,0.0
4017,124.5,53.52160779,-0.245292691,2.151337793,101.9332559,0.0
4018,92.734375,34.77280825,2.747318785,0.7408026759999999,390.8721181,0.0
4019,118.2265625,49.81735623,-0.085388519,1.029264214,250.5163688,0.0
4020,130.7265625,59.37509406,-0.594023791,2.977424749,83.17580306,0.0
4021,83.2421875,32.35297178,5.007563292,6.806020067,26.48604571,0.0
4022,121.828125,43.70231497,-0.032099019,1.131270903,265.8693812,0.0
4023,116.7265625,42.16572861,0.824543727,2.300167224,92.00450389,0.0
4024,113.5390625,39.56124649,1.202830747,2.279264214,127.5337909,0.0
4025,94.796875,38.88913718,1.518397665,2.032608696,126.4054267,0.0
4026,118.5234375,48.20447413,-0.012908726,2.355351171,129.08095490000002,0.0
4027,185.2578125,63.00387464,1.881112298,184.6889632,-0.047571683,0.0
4028,101.71875,40.94698125,1.623211941,2.679765886,85.9253615,0.0
4029,136.546875,44.74962629,0.088683126,0.579431438,509.9057726,0.0
4030,146.4296875,46.56341167,0.281639262,5.523411371,34.15168048,0.0
4031,134.9609375,49.55432662,-0.080469602,10.69648829,14.13120625,0.0
4032,120.796875,44.30458487,0.3912225139999999,1.801839465,199.3911965,0.0
4033,124.328125,49.50459407,-0.269444078,2.894648829,76.41768059,0.0
4034,120.7890625,51.32854535,-0.201318241,2.112040134,162.60556699999998,0.0
4035,89.46875,36.90040174,2.18534282,1.610367893,105.52577900947718,0.0
4036,163.4296875,43.74190704,0.37433299,1.913879599,165.4244706,0.0
4037,123.6171875,52.16307379,-0.359665022,0.701505017,542.7889663,0.0
4038,91.5625,39.00635966,1.33649788,2.567725753,98.97347292,0.0
4039,121.8203125,44.99885998,0.7807870920000001,0.713210702,421.3978755,0.0
4040,129.5,47.25545603,0.05818159,2.68645485,94.63056529,0.0
4041,129.0,56.41088104,-0.4342448439999999,7.118729097,20.83180797,0.0
4042,113.171875,58.12299854,-0.738304689,8.057692308,18.28869902,0.0
4043,92.8046875,43.35537355,1.137467211,0.511705686,555.2729325,0.0
4044,114.21875,49.22111105,-0.066069172,1.952341137,113.8514113,0.0
4045,111.1484375,36.48439089,2.241418866,1.664715719,137.3097336,0.0
4046,104.3125,43.63050646,0.5460112570000001,1.31270903,252.4173582,0.0
4047,124.6875,55.4347519,-0.447354775,2.239130435,118.864033,0.0
4048,105.5234375,43.91041392,1.789748921,23.04264214,4.256981041,1.0
4049,138.1171875,50.0424228,-0.418442887,2.421404682,97.1629574,0.0
4050,126.6640625,50.46088791,-0.520259766,2.243311037,108.6614078,0.0
4051,91.953125,44.54875478,1.584868649,35.50250836,0.790308618,1.0
4052,101.765625,54.20973223,-0.092711425,4.383779264,45.93816852,0.0
4053,127.7265625,38.11694891,0.993090585,4.50083612,41.53304933,0.0
4054,26.2578125,49.60173354,8.806832605,181.7466555,-1.119171569,1.0
4055,52.0234375,50.46881228,5.771464677000001,29.13795987,2.494643915,0.0
4056,113.0546875,42.42443808,0.379536935,2.511705686,85.51223325,0.0
4057,76.5625,34.82854208,6.1624793470000006,49.52759197,-0.362441344,1.0
4058,138.765625,54.56496764,-0.5316831679999999,5.337792642,33.73569878,0.0
4059,142.5234375,49.59334079,-0.0437999659999999,2.435618729,105.52577900947718,0.0
4060,110.0546875,45.56405323,0.13388036,1.261705686,202.9300608,0.0
4061,45.5078125,30.51280369,21.78329797,39.13210702,1.909212118,1.0
4062,137.3046875,51.87899963,-0.179372926,3.215719064,62.62384632,0.0
4063,115.5,50.61018302,0.022274776,17.93311037,6.1308252770000005,0.0
4064,116.21875,49.61223663,-0.009075894,1.507525084,153.59642759999997,0.0
4065,133.96875,54.42669059,-0.323318015,2.544314381,101.8510003,0.0
4066,93.609375,39.70658682,2.659003465,1.839464883,151.9269175,0.0
4067,139.7265625,43.45664413,0.380611042,3.3812709030000003,63.07312534,0.0
4068,81.2265625,41.57940725,3.414827074,3.391304348,62.38864946,1.0
4069,109.65625,43.64727896,0.516723304,1.265886288,248.1794659,0.0
4070,98.6328125,36.18849763,2.360653182,5.039297659,43.08503226,0.0
4071,111.4140625,51.93332976,-0.1570180169999999,1.928093645,105.52577900947718,0.0
4072,122.859375,44.44637471,0.134504964,8.094481605,21.05720716,0.0
4073,131.7109375,46.80480617,-0.172902127,5.183110368,39.61667806,0.0
4074,125.4765625,48.65294262,0.119805339,3.1270903010000004,70.75118553,0.0
4075,106.46875,51.63391834,-0.354754484,3.415551839,78.34427855,0.0
4076,114.3984375,48.02430046,-0.010111234,1.700668896,149.0543645,0.0
4077,143.1328125,48.8462785,-0.438723684,4.153010033,55.91696305,0.0
4078,113.71875,50.70994995,-0.019120225,2.37458194,108.5554995,0.0
4079,87.2421875,38.58771382,1.843568379,3.102842809,61.92557628,0.0
4080,127.84375,45.63894265,0.485185945,3.817725753,53.47356186,0.0
4081,102.0234375,51.34236568,-0.005771135,1.772575251,113.9524153,0.0
4082,124.125,53.20068139,-0.585393085,4.157190635,48.52690135,0.0
4083,138.7890625,55.49234918,-0.29975373,4.204013378,49.43238509,0.0
4084,67.171875,38.3534364,9.130930749,8.37541806,23.64356824,1.0
4085,84.765625,51.29030189,1.682987681,2.306856187,155.1456913,0.0
4086,96.4375,50.36906758,1.182106258,2.178929766,109.34606,0.0
4087,105.5859375,54.18321456,-0.280491057,0.994983278,334.705057,0.0
4088,92.8984375,39.57821367,1.920614822,3.118729097,70.34845291,0.0
4089,126.984375,41.2240419,0.987468002,1.3469899669999998,190.9665721,0.0
4090,95.828125,46.05348612,0.716984444,1.593645485,217.550196,0.0
4091,112.265625,46.01655347,0.4327974879999999,0.8570234109999999,367.5767427,0.0
4092,117.90625,42.95445217,0.321012339,2.967391304,80.25280655,0.0
4093,101.875,37.35471858,1.852402772,2.314381271,101.7795636,0.0
4094,135.2265625,51.31432166,-0.396073456,0.7416387959999999,310.5881479,0.0
4095,119.1953125,43.15851209,0.488227672,2.433946488,108.0119011,0.0
4096,128.796875,48.45574001,-0.456995637,2.754180602,65.38016503,0.0
4097,105.6484375,39.08815954,1.406223896,1.244983278,207.0892404,0.0
4098,125.0390625,50.35039758,-0.3939416639999999,2.952341137,80.20223763,0.0
4099,101.71875,36.3489893,2.01211553,4.0,46.67623702,0.0
4100,109.109375,51.92064774,-0.068219973,28.3277592,2.000145219,0.0
4101,113.28125,50.30903521,-0.141257736,15.18561873,9.544323988,0.0
4102,96.0390625,39.92911734,1.421056805,2.505852843,90.58179662,0.0
4103,119.59375,44.82002857,-0.274005175,2.435618729,106.6460924,0.0
4104,118.65625,51.44800736,-0.2460587639999999,4.381270903,43.2935488,0.0
4105,133.9609375,51.65229338,-0.60523075,4.566889632,42.99755608,0.0
4106,119.203125,59.21403964,-0.509824508,3.827759197,57.66528520000001,0.0
4107,123.2109375,51.07801208,-0.17728516,2.107023411,112.5585913,0.0
4108,104.7890625,38.67829098,1.24360488,1.656354515,153.0117113,0.0
4109,76.390625,45.01392742,3.129246308,99.34364548,-1.768527737,0.0
4110,120.7578125,41.30351568,0.578246191,1.5384615380000002,184.8005859,0.0
4111,103.078125,34.44257208,2.388923941,2.657190635,105.2937165,0.0
4112,86.7109375,40.8339152,1.310762418,2.43645485,123.1031681,0.0
4113,86.4296875,35.92737544,2.564840604,2.177257525,152.95182509999998,0.0
4114,99.5390625,42.24406437,0.4989197529999999,2.74916388,93.70691571,0.0
4115,128.6015625,46.18480876,0.6862392009999999,75.36538462,-1.891167259,0.0
4116,122.203125,48.41622265,0.266472146,4.383779264,45.73978212,0.0
4117,43.1640625,35.50435214,20.9804408,98.0,-1.385648945,1.0
4118,59.9765625,42.7858886,4.286739462,9.336956522,19.91623151,1.0
4119,90.96875,34.83979798,2.687057128,2.75083612,92.86991092,0.0
4120,131.65625,51.24701782,-0.144740484,1.849498328,169.75215419999998,0.0
4121,93.6015625,43.09661019,0.757647993,2.967391304,79.31835308,0.0
4122,97.9140625,42.03087172,0.59410482,1.530100334,146.9822525,0.0
4123,101.03125,48.81837153,0.014358586,11.59113712,13.82393233,0.0
4124,28.3984375,30.12093848,34.16865153,85.35367893,-0.255434123,1.0
4125,118.4453125,42.80311185,0.415184089,3.276755853,60.65899566,0.0
4126,118.5703125,46.54663045,-0.058225497,4.846153846,42.01990703,0.0
4127,123.59375,48.37442466,-0.167461379,2.785953177,76.81419979,0.0
4128,125.7890625,43.31888523,0.2380342419999999,2.530936455,83.8973903,0.0
4129,25.6171875,35.17659047,29.06086168,91.39715719,-0.271944596,1.0
4130,117.765625,50.31517607,-0.286659015,8.14632107,18.58006009,0.0
4131,123.6640625,52.90369749,-0.0885386669999999,2.239966555,145.69181630000003,0.0
4132,146.640625,50.42084365,-0.371108552,4.716555184,45.80444821,0.0
4133,110.65625,43.35345962,0.355999391,2.183110368,152.83303859999998,0.0
4134,115.234375,45.60572956,0.433729211,0.392976589,105.52577900947718,0.0
4135,121.6796875,54.97256895,-0.290411103,4.130434783,47.19888901,0.0
4136,103.921875,42.75248702,1.188437855,0.870401338,292.9289696000001,0.0
4137,121.8125,50.22492378,-0.334151005,1.705685619,146.3611088,0.0
4138,119.9921875,51.3411531,-0.342845155,1.850334448,154.5172866,0.0
4139,104.0703125,39.28604706,0.890505216,3.392976589,60.84340307,0.0
4140,82.7109375,38.19238969,2.00773855,1.349498328,259.66594580000003,0.0
4141,124.734375,47.83949146,0.083811125,4.907190635,40.57575061,0.0
4142,100.609375,40.74333427,0.7672757179999999,1.3486622069999998,191.0290325,0.0
4143,127.765625,43.12073971,0.46904195,3.393812709,76.59894947,0.0
4144,87.7265625,39.29967296,1.603801436,2.035953177,175.44541940000002,0.0
4145,128.1328125,51.26666971,-0.032954645,2.93729097,69.41805817,0.0
4146,102.671875,43.7523409,1.038121537,1.754180602,151.8623249,0.0
4147,120.046875,51.61862239,-0.5416383889999999,4.400501672,50.94362242,0.0
4148,95.1875,36.84103308,1.851357753,2.025083612,160.55135269999997,0.0
4149,102.6328125,46.09888676,0.663233692,1.518394649,148.25370180000002,0.0
4150,78.8203125,43.13757672,1.19163715,1.058528428,228.3992314,0.0
4151,106.4140625,41.6676822,0.720641792,2.419732441,108.4581784,0.0
4152,123.171875,44.75403428,0.820554138,3.908862876,61.77564493,0.0
4153,115.46875,49.25411428,0.110791363,2.626254181,114.4858345,0.0
4154,141.15625,49.02796356,-0.054118624,1.3361204009999998,278.2370854,0.0
4155,123.2734375,47.81224916,0.1715919889999999,4.796822742,42.16393048,0.0
4156,153.4375,49.61047489,0.494855041,2.54264214,88.20677871,0.0
4157,110.953125,52.53627606,-0.42885561,3.43812709,105.52577900947718,0.0
4158,97.3359375,40.12446988,1.65346296,2.918896321,67.53887928,0.0
4159,18.46875,30.67137751,32.13511206,79.77926421,105.52577900947718,1.0
4160,137.4609375,48.24982227,-0.274906828,1.420568562,172.8077629,0.0
4161,122.703125,45.76952442,0.06567838,1.722408027,170.31070400000002,0.0
4162,111.625,51.29022811,-0.110086393,0.4448160539999999,599.2180861,0.0
4163,142.5859375,43.70292599,0.456867763,4.236622074,40.0324186,0.0
4164,134.3046875,48.43738848,-0.260360596,3.964882943,61.81108199,0.0
4165,20.8203125,41.02160894,18.57683194,121.9481605,-0.185312647,1.0
4166,92.3359375,39.94474256,1.136306773,29.92976589,1.459707204,0.0
4167,135.46875,47.28403825,0.161003432,2.295150502,144.2481864,0.0
4168,146.015625,46.84965721,-0.0692121929999999,5.776755852999999,30.65989417,0.0
4169,131.453125,57.84784182,-0.7608680659999999,14.19230769,9.899073194,0.0
4170,102.2421875,47.06042427,0.207048581,2.766722408,89.49951451,0.0
4171,112.515625,48.3147209,-0.17529644,2.409698997,89.82483679,0.0
4172,103.7421875,42.45976884,0.931934396,0.943143813,105.52577900947718,0.0
4173,96.9375,38.82849912,1.394454108,1.897993311,142.306778,0.0
4174,96.421875,55.19392083,0.3664626629999999,11.26755853,12.492984,1.0
4175,117.015625,52.38215708,-0.131236973,2.855351171,83.10161316,0.0
4176,59.203125,66.46067439,1.2327192340000002,104.5944816,-1.190765047,0.0
4177,105.7734375,52.81589706,-0.294990564,0.668896321,473.449223,0.0
4178,101.9140625,42.83599307,0.700148443,2.810200669,85.86364912,0.0
4179,119.7265625,49.41560274,-0.01204151,2.386287625,110.1103008,0.0
4180,123.1640625,52.59051384,-0.246955717,3.072742475,68.4776307,0.0
4181,115.25,55.79286469,-0.630293883,0.862040134,290.9773381,0.0
4182,158.4296875,50.08019874,-0.26160258,4.919732441,35.41269686,0.0
4183,33.3984375,39.48562631,20.69544477,58.70986622,-0.968227335,0.0
4184,127.53125,54.94826224,-0.375899799,2.276755853,102.7921675,0.0
4185,97.84375,42.08221817,0.5987826310000001,1.97993311,152.31530580000003,0.0
4186,123.7265625,47.66824068,-0.23766579,5.1321070230000005,37.44061735,0.0
4187,112.6875,50.53553051,-0.18362261,1.7349498330000002,145.56122280000002,0.0
4188,108.7734375,49.34369496,0.066608793,2.448996656,108.79296709999998,0.0
4189,114.203125,43.51981578,0.500066033,4.662207358,52.82026889,0.0
4190,156.2578125,48.02965329,0.354090836,1.5025083609999998,154.2734719,0.0
4191,118.1796875,42.1767919,0.580141573,1.95735786,132.5737756,0.0
4192,117.828125,53.86181819,-0.051972356,2.68812709,105.52577900947718,0.0
4193,135.2265625,53.26264739,-0.139093394,1.557692308,223.9904126,0.0
4194,131.203125,46.98842267,-0.07127457,3.892140468,61.55847909,0.0
4195,115.4765625,46.06720038,0.557368244,2.9180602010000003,69.44956134,0.0
4196,117.828125,39.43251937,1.005438283,0.8511705690000001,325.6938292,0.0
4197,128.546875,45.38117371,-0.281781194,5.691471572,31.01647182,0.0
4198,114.1484375,55.40547833,-0.360459507,2.320234114,113.86920659999998,0.0
4199,117.40625,51.50962251,-0.130035325,22.98327759,3.232965322,0.0
4200,140.953125,54.84920512,-0.255132706,2.56270903,85.38074074,0.0
4201,85.4453125,49.86353386,2.081513939,131.3795987,-0.5797124610000001,1.0
4202,119.9375,48.09897835,-0.019550578,12.69397993,11.93075989,0.0
4203,105.265625,44.92484773,0.566053088,3.014214047,72.38917173,0.0
4204,124.4296875,43.64320601,0.328249948,2.736622074,83.20901437,0.0
4205,106.71875,47.85475053,-0.196070734,2.410535117,103.8139893,0.0
4206,96.828125,37.37878521,2.334406901,0.677257525,387.4669527,0.0
4207,107.078125,43.72510173,0.496889508,2.259197324,120.5357653,0.0
4208,36.859375,30.05508858,35.59935562,85.35953177,-0.202261963,1.0
4209,105.6015625,50.15481343,0.051593251,3.433110368,82.59808699999999,0.0
4210,134.7890625,45.46678945,0.3054420989999999,1.677257525,211.5259102,0.0
4211,103.8125,34.65809565,2.324369799,2.652173913,108.8588244,0.0
4212,124.15625,58.11497729,-0.6050709870000001,8.367892977,23.54194857,0.0
4213,120.2109375,49.1270121,-0.210546713,10.05852843,18.02978376,0.0
4214,134.625,38.76028089,0.77002819,34.78929766,0.975553603,0.0
4215,147.3515625,52.02892673,-0.402243764,4.443143813,42.9617544,0.0
4216,141.7578125,56.26690664,-0.4777188679999999,7.380434782999999,24.19988923,0.0
4217,111.046875,55.87833594,-0.47790821,2.494147157,115.5407271,0.0
4218,116.046875,41.574079100000006,0.271355791,1.31187291,171.9170426,0.0
4219,103.6015625,40.44234705,0.9301246,2.973244147,63.35743022,0.0
4220,118.0859375,49.66009895,-0.380414078,3.384615385,105.52577900947718,0.0
4221,79.4296875,37.02884931,2.813806511,1.775919732,128.3575392,0.0
4222,99.2265625,49.15985005,0.1563618759999999,2.556020067,105.1642362,0.0
